Product_ID,Supplier,Material_Name,Clean_Search_Name,CAS_Number,Remediation_Status,Canonical_Name,Verified_CAS,PubChem_Link,Price_USD/g,Is_Dilution,Active_Material,Solvent,Active_%,Notes
2452,MySkinRecipes,Nonanoic Acid from MySkinRecipes,nonanoic acid,112-05-0,VERIFIED_MATCH,Nonanoic Acid,112-05-0,https://pubchem.ncbi.nlm.nih.gov/compound/8158,1.3786,FALSE,,,,
32385,MySkinRecipes,Methyl Heptanoate (FEMA 2705) from MySkinRecipes,methyl heptanoate,106-73-0,VERIFIED_MATCH,Methyl heptanoate,106-73-0,https://pubchem.ncbi.nlm.nih.gov/compound/7826,4.5480,FALSE,,,,
8174,MySkinRecipes,Vanillin Propylene Glycol Acetal (FEMA 3905) from MySkinRecipes,vanillin propylene glycol acetal,68527-74-2,VERIFIED_MATCH,Vanillin propylene glycol acetal,68527-74-2,https://pubchem.ncbi.nlm.nih.gov/compound/109455,1.6980,FALSE,,,,
3835,MySkinRecipes,Lemon Oil Terpenes from MySkinRecipes,lemon oil terpenes,68917-33-9,NATURAL_MIXTURE,,68917-33-9,,1.0603,FALSE,,,,
3455,MySkinRecipes,Sucrose Acetate Isobutyrate (SAIB) from MySkinRecipes,sucrose acetate isobutyrate,,VERIFIED,Sucrose Acetate Isobutyrate,,https://pubchem.ncbi.nlm.nih.gov/compound/31339,1.4129,FALSE,,,,
2782,MySkinRecipes,"Green Ether, Anther, Phenyl Ethyl Isoamyl Ether from MySkinRecipes","green ether, anther, phenyl ethyl isoamyl ether",56011-02-0,VERIFIED_MATCH,Isoamyl phenethyl ether,56011-02-0,https://pubchem.ncbi.nlm.nih.gov/compound/91978,3.0803,FALSE,,,,
2627,MySkinRecipes,Methyl Octine Carbonate (FEMA-2726) from MySkinRecipes,methyl octine carbonate,111-80-8,VERIFIED_MATCH,Methyl 2-nonynoate,111-80-8,https://pubchem.ncbi.nlm.nih.gov/compound/8137,10.0854,FALSE,,,,
2577,MySkinRecipes,Ethyl 2-Methyl Butyrate (FEMA 2443) from MySkinRecipes,ethyl 2-methyl butyrate,7452-79-1,VERIFIED_MATCH,Ethyl 2-methylbutyrate,7452-79-1,https://pubchem.ncbi.nlm.nih.gov/compound/24020,1.4500,FALSE,,,,
2453,MySkinRecipes,Decyl Acetate (FEMA 2367) from MySkinRecipes,decyl acetate,112-17-4,VERIFIED_MATCH,Decyl acetate,112-17-4,https://pubchem.ncbi.nlm.nih.gov/compound/8167,1.3843,FALSE,,,,
33797,MySkinRecipes,4-4-Hydroxy-3-Methoxyphenylbutan-2-one (FEMA 3124) from MySkinRecipes,4-4-hydroxy-3-methoxyphenylbutan-2-one,122-48-5,VERIFIED_MATCH,Zingerone,122-48-5,https://pubchem.ncbi.nlm.nih.gov/compound/31211,9.3929,FALSE,,,,
32386,MySkinRecipes,Propyl Heptanoate (FEMA 2948) from MySkinRecipes,propyl heptanoate,7778-87-2,VERIFIED_MATCH,Propyl heptanoate,7778-87-2,https://pubchem.ncbi.nlm.nih.gov/compound/229377,3.6929,FALSE,,,,
3744,MySkinRecipes,2-Heptanol (FEMA 3288) from MySkinRecipes,2-heptanol,543-49-7,VERIFIED_MATCH,2-Heptanol,543-49-7,https://pubchem.ncbi.nlm.nih.gov/compound/10976,1.0000,FALSE,,,,
3536,MySkinRecipes,Levulinic Acid (FEMA 2627) from MySkinRecipes,levulinic acid,123-76-2,VERIFIED_MATCH,Levulinic Acid,123-76-2,https://pubchem.ncbi.nlm.nih.gov/compound/11579,91.0357,FALSE,,,,
2869,MySkinRecipes,Vetiveryl Acetate from MySkinRecipes,vetiveryl acetate,117-98-6,VERIFIED_MATCH,Vetivert acetate,117-98-6,https://pubchem.ncbi.nlm.nih.gov/compound/8347,15.0929,FALSE,,,,
2628,MySkinRecipes,Melon Nonenoate from MySkinRecipes,melon nonenoate,111-79-5,VERIFIED_MATCH,Methyl 2-nonenoate,111-79-5,https://pubchem.ncbi.nlm.nih.gov/compound/5368076,3.3709,FALSE,,,,
2578,MySkinRecipes,Gamma Decalactone (FEMA 2360) from MySkinRecipes,gamma decalactone,706-14-9,VERIFIED_MATCH,Gamma-Decalactone,706-14-9,https://pubchem.ncbi.nlm.nih.gov/compound/12813,1.0994,FALSE,,,,
2544,MySkinRecipes,Methylbutyraldehyde (FEMA 2691) from MySkinRecipes,methylbutyraldehyde,96-17-3,VERIFIED_MATCH,2-Methylbutanal,96-17-3,https://pubchem.ncbi.nlm.nih.gov/compound/7284,79.0714,FALSE,,,,
2454,MySkinRecipes,Decanol (1 from MySkinRecipes,decanol (1,112-30-1,VERIFIED_MATCH,1-Decanol,112-30-1,https://pubchem.ncbi.nlm.nih.gov/compound/8174,4.1166,FALSE,,,,
32375,MySkinRecipes,Cinnamyl Isovalerate (FEMA 2302) from MySkinRecipes,cinnamyl isovalerate,140-27-2,VERIFIED,Cinnamyl isovalerate,140-27-2,https://pubchem.ncbi.nlm.nih.gov/compound/5355855,5.6880,FALSE,,,,
3619,MySkinRecipes,Romandolide from MySkinRecipes,romandolide,236391-76-7,VERIFIED_MATCH,"Acetic acid, 2-(1-oxopropoxy)-, 1-(3,3-dimethylcyclohexyl)ethyl ester",236391-76-7,https://pubchem.ncbi.nlm.nih.gov/compound/21933618,3.6929,FALSE,,,,
3618,MySkinRecipes,Geranyl Isobutyrate (FEMA 2513) from MySkinRecipes,geranyl isobutyrate,2345-26-8,VERIFIED_MATCH,Geranyl isobutyrate,2345-26-8,https://pubchem.ncbi.nlm.nih.gov/compound/6086514,5.4974,FALSE,,,,
2629,MySkinRecipes,Methyl Heptine Carbonate (FEMA 2729) from MySkinRecipes,methyl heptine carbonate,111-12-6,VERIFIED_MATCH,Methyl 2-octynoate,111-12-6,https://pubchem.ncbi.nlm.nih.gov/compound/8092,9.3217,FALSE,,,,
2579,MySkinRecipes,Grapefruit Acetal from MySkinRecipes,grapefruit acetal,67674-46-8,VERIFIED_MATCH,"6,6-Dimethoxy-2,5,5-trimethylhex-2-ene",67674-46-8,https://pubchem.ncbi.nlm.nih.gov/compound/106766,3.1657,FALSE,,,,
2545,MySkinRecipes,Methylbutyraldehyde 1% in PG from MySkinRecipes,methylbutyraldehyde,96-17-3,VERIFIED_MATCH,2-Methylbutanal,96-17-3,https://pubchem.ncbi.nlm.nih.gov/compound/7284,8.7077,TRUE,Methylbutyraldehyde from MySkinRecipes,Propylene Glycol (PG) from MySkinRecipes,1.00,
2455,MySkinRecipes,Decanal Aldehyde C-10 (FEMA 2362) from MySkinRecipes,decanal aldehyde c-10,112-31-2,VERIFIED_MATCH,Decanal,112-31-2,https://pubchem.ncbi.nlm.nih.gov/compound/8175,1.3843,FALSE,,,,
32439,MySkinRecipes,4-Hydroxy-5-Methyl-32h Furanone (FEMA 3635) from MySkinRecipes,4-hydroxy-5-methyl-32h furanone,19322-27-1,VERIFIED_MATCH,4-Hydroxy-5-methyl-3(2H)-furanone,19322-27-1,https://pubchem.ncbi.nlm.nih.gov/compound/4564493,35.0429,FALSE,,,,
32403,MySkinRecipes,Pyrazinyl Methyl Sulfide (FEMA 3231) from MySkinRecipes,pyrazinyl methyl sulfide,21948-70-9,VERIFIED_MATCH,(Methylthio)pyrazine,21948-70-9,https://pubchem.ncbi.nlm.nih.gov/compound/519907,3.6929,FALSE,,,,
3954,MySkinRecipes,Delta-Muscenone from MySkinRecipes,delta-muscenone,82356-51-2,VERIFIED_MATCH,Methylcyclopentadecenone,82356-51-2,https://pubchem.ncbi.nlm.nih.gov/compound/57353762,13.9529,FALSE,,,,
3706,MySkinRecipes,Geranium Cyclohexane from MySkinRecipes,geranium cyclohexane,42822-86-6,VERIFIED_MATCH,"P-Menthane-3,8-diol",42822-86-6,https://pubchem.ncbi.nlm.nih.gov/compound/556998,3.4080,FALSE,,,,
2630,MySkinRecipes,Isoamyl Formate (FEMA 2069) from MySkinRecipes,isoamyl formate,110-45-2,VERIFIED_MATCH,Isoamyl formate,110-45-2,https://pubchem.ncbi.nlm.nih.gov/compound/8052,1.3189,FALSE,,,,
2580,MySkinRecipes,Allyl Amyl Glycolate from MySkinRecipes,allyl amyl glycolate,67634-00-8,VERIFIED_MATCH,Allyl amyl glycolate,67634-00-8,https://pubchem.ncbi.nlm.nih.gov/compound/106729,2.2680,FALSE,,,,
2546,MySkinRecipes,Ethyl Safranate from MySkinRecipes,ethyl safranate,35044-59-8,VERIFIED,"1,3-Cyclohexadiene-1-carboxylic acid, 2,6,6-trimethyl-, ethyl ester",35044-59-8,https://pubchem.ncbi.nlm.nih.gov/compound/118201,12.2429,FALSE,,,,
252975,MySkinRecipes,Romanone Flakes (Cyclopentadecanone) from MySkinRecipes,romanone flakes,502-72-7,VERIFIED_MATCH,Cyclopentadecanone,502-72-7,https://pubchem.ncbi.nlm.nih.gov/compound/10409,34.6303,FALSE,,,,
32441,MySkinRecipes,4-Methoxy-25-Dimethyl-32h Furanone (FEMA 3664) from MySkinRecipes,4-methoxy-25-dimethyl-32h furanone,4077-47-8,VERIFIED_MATCH,"2,5-dimethyl-4-methoxy-3(2H)-furanone",4077-47-8,https://pubchem.ncbi.nlm.nih.gov/compound/61325,57.8429,FALSE,,,,
32410,MySkinRecipes,Pyrazine Ethanethiol (FEMA 3230) from MySkinRecipes,pyrazine ethanethiol,35250-53-4,VERIFIED_MATCH,Pyrazineethanethiol,35250-53-4,https://pubchem.ncbi.nlm.nih.gov/compound/61945,63.5429,FALSE,,,,
2872,MySkinRecipes,Clearwood (Firmenich) from MySkinRecipes,clearwood,,DATA_GAP_MANUAL_CHECK,,,,2.8380,FALSE,,,,
2631,MySkinRecipes,Phenoxyethyl Isobutyrate (FEMA 2873) from MySkinRecipes,phenoxyethyl isobutyrate,103-60-6,FIXED_FROM_AUDIT,,103-60-6,https://pubchem.ncbi.nlm.nih.gov/compound/61005,1.2420,FALSE,,,,
2581,MySkinRecipes,Isopropyl 2-Methyl Butyrate (FEMA 3699) from MySkinRecipes,isopropyl 2-methyl butyrate,66576-71-4,FIXED_FROM_AUDIT,Isopropyl 2-methylbutyrate,66576-71-4,https://pubchem.ncbi.nlm.nih.gov/compound/522214,2.4474,FALSE,,,,
2457,MySkinRecipes,Undecanal Aldehyde C-11-Undecylic (FEMA 3092) from MySkinRecipes,undecanal aldehyde c-11-undecylic,112-44-7,FIXED_FROM_AUDIT,,112-44-7,https://pubchem.ncbi.nlm.nih.gov/compound/8186,1.8831,FALSE,,,,
127455,MySkinRecipes,5-Hydroxymethylfurfural from MySkinRecipes,5-hydroxymethylfurfural,67-47-0,VERIFIED_MATCH,5-(Hydroxymethyl)furfural,67-47-0,https://pubchem.ncbi.nlm.nih.gov/compound/237332,108.8857,FALSE,,,,
33830,MySkinRecipes,Rose pyran (Doremox) from MySkinRecipes,rose pyran,94201-73-7,VERIFIED_MATCH,tetrahydro-4-methyl-2-phenyl-2H-pyran,94201-73-7,https://pubchem.ncbi.nlm.nih.gov/compound/3024003,2.0543,FALSE,,,,
32419,MySkinRecipes,Thiazole (FEMA 3615) from MySkinRecipes,thiazole,288-47-1,FIXED_FROM_AUDIT,Thiazole,288-47-1,https://pubchem.ncbi.nlm.nih.gov/compound/9256,21.9329,FALSE,,,,
2873,MySkinRecipes,Santaliff / Sandaxol / Sandalmysore from MySkinRecipes,santaliff,28219-60-5,VERIFIED_MATCH,"2-Buten-1-ol, 2-methyl-4-(2,2,3-trimethyl-3-cyclopenten-1-yl)-",28219-60-5,https://pubchem.ncbi.nlm.nih.gov/compound/119897,17.1406,FALSE,,,,
2632,MySkinRecipes,Diphenyl Oxide from MySkinRecipes,diphenyl oxide,101-84-8,VERIFIED_MATCH,Diphenyl Ether,101-84-8,https://pubchem.ncbi.nlm.nih.gov/compound/7583,1.1280,FALSE,,,,
2582,MySkinRecipes,Isoamyl Isovalerate (FEMA 2085) from MySkinRecipes,isoamyl isovalerate,659-70-1,VERIFIED_MATCH,,659-70-1,https://pubchem.ncbi.nlm.nih.gov/compound/12613,1.4129,FALSE,,,,
2458,MySkinRecipes,Intreleven Aldehyde Aldehyde C-11-Undecylenic from MySkinRecipes,intreleven aldehyde aldehyde c-11-undecylenic,112-45-8,VERIFIED_MATCH,10-Undecenal,112-45-8,https://pubchem.ncbi.nlm.nih.gov/compound/8187,2.2680,FALSE,,,,
32424,MySkinRecipes,"4,5-Dimethyl-2-Isobutyl Thiazoline (FEMA 3621) from MySkinRecipes","4,5-dimethyl-2-isobutyl thiazoline",65894-83-9,FIXED_FROM_AUDIT,"2-Isobutyl-4,5-dimethyl-3-thiazoline",65894-83-9,https://pubchem.ncbi.nlm.nih.gov/compound/4120025,7.3980,FALSE,,,,
2874,MySkinRecipes,Firsantol from MySkinRecipes,firsantol,104864-90-6,VERIFIED_MATCH,,104864-90-6,https://pubchem.ncbi.nlm.nih.gov/compound/16063533,17.9429,FALSE,,,,
2633,MySkinRecipes,Phenyl Acetaldehyde Dimethyl Acetal from MySkinRecipes,phenyl acetaldehyde dimethyl acetal,101-48-4,VERIFIED_MATCH,Phenyl acetaldehyde dimethyl acetal,101-48-4,https://pubchem.ncbi.nlm.nih.gov/compound/60995,1.6266,FALSE,,,,
2583,MySkinRecipes,Fruity Cyclopentanone Veloutone from MySkinRecipes,fruity cyclopentanone veloutone,65443-14-3,VERIFIED,,65443-14-3,,6.7566,FALSE,,,,
32435,MySkinRecipes,2-Methyl-3-Furyl Disulfide (FEMA 3259) from MySkinRecipes,2-methyl-3-furyl disulfide,28588-75-2,FIXED_FROM_AUDIT,,28588-75-2,https://pubchem.ncbi.nlm.nih.gov/compound/526624,20.7929,FALSE,,,,
3431,MySkinRecipes,Furfuryl Mercaptan from MySkinRecipes,furfuryl mercaptan,98-02-2,FIXED_FROM_AUDIT,,98-02-2,https://pubchem.ncbi.nlm.nih.gov/compound/7363,78.0000,FALSE,,,,
2875,MySkinRecipes,Caryophyllene Oxide (FEMA 4085) from MySkinRecipes,caryophyllene oxide,,VERIFIED,,,,70.6680,FALSE,,,,
2634,MySkinRecipes,Ocean Propanal Helional from MySkinRecipes,ocean propanal helional,1205-17-0,VERIFIED,,1205-17-0,,1.8574,FALSE,,,,
2584,MySkinRecipes,Fruity Ketal Fructone B Fraistone (FEMA 4294) from MySkinRecipes,fruity ketal fructone b fraistone,6290-17-1,VERIFIED,Ethyl acetoacetate ethyleneglycol ketal,6290-17-1,https://pubchem.ncbi.nlm.nih.gov/compound/80865,1.5840,FALSE,,,,
2460,MySkinRecipes,Dodecanal Aldehyde C-12-Lauric (FEMA 2615) from MySkinRecipes,dodecanal aldehyde c-12-lauric,112-54-9,FIXED_FROM_AUDIT,Dodecanal,112-54-9,https://pubchem.ncbi.nlm.nih.gov/compound/8194,1.4983,FALSE,,,,
32436,MySkinRecipes,Methyl 2-Methyl-3-Furyl Disulfide (FEMA 3573) from MySkinRecipes,methyl 2-methyl-3-furyl disulfide,65505-17-1,VERIFIED,Methyl,65505-17-1,https://pubchem.ncbi.nlm.nih.gov/compound/3034819,40.7429,FALSE,,,,
3430,MySkinRecipes,Furfuryl Alcohol (FEMA 2491) from MySkinRecipes,furfuryl alcohol,98-00-0,VERIFIED_MATCH,Furfuryl Alcohol,98-00-0,https://pubchem.ncbi.nlm.nih.gov/compound/7361,1.2420,FALSE,,,,
2876,MySkinRecipes,Sandenol-803-Synthetic Sandalwood from MySkinRecipes,sandenol-803-synthetic sandalwood,66068-84-6,VERIFIED,,66068-84-6,,1.3274,FALSE,,,,
2635,MySkinRecipes,Phenyl Acetaldehyde (FEMA 2874) from MySkinRecipes,phenyl acetaldehyde,122-78-1,VERIFIED_MATCH,Phenylacetaldehyde,122-78-1,https://pubchem.ncbi.nlm.nih.gov/compound/998,0.2284,FALSE,,,,
2585,MySkinRecipes,Amyl Acetate from MySkinRecipes,amyl acetate,628-63-7,VERIFIED_MATCH,Amyl Acetate,628-63-7,https://pubchem.ncbi.nlm.nih.gov/compound/12348,1.1280,FALSE,,,,
32437,MySkinRecipes,Propyl 2-Methyl-3-Furyl Disulfide (FEMA 3607) from MySkinRecipes,propyl 2-methyl-3-furyl disulfide,61197-09-9,VERIFIED,Propyl,61197-09-9,https://pubchem.ncbi.nlm.nih.gov/compound/123145,26.4929,FALSE,,,,
8106,MySkinRecipes,Sandela-803-Givaudan Synthetic Sandalwood from MySkinRecipes,sandela-803- synthetic sandalwood,66068-84-6,VERIFIED_MATCH,4-Hydroxy-1-(5-isocamphyl)cyclohexane,66068-84-6,https://pubchem.ncbi.nlm.nih.gov/compound/106673,2.2680,FALSE,,,,
2636,MySkinRecipes,Floral Butanal from MySkinRecipes,floral butanal,125109-85-5,VERIFIED,,125109-85-5,,4.4226,FALSE,,,,
2586,MySkinRecipes,Ethyl Acetoacetate (FEMA 2415) from MySkinRecipes,ethyl acetoacetate,141-97-9,VERIFIED_MATCH,Ethyl Acetoacetate,141-97-9,https://pubchem.ncbi.nlm.nih.gov/compound/8868,1.1280,FALSE,,,,
32440,MySkinRecipes,Difurfuryl Ether (FEMA 3337) from MySkinRecipes,difurfuryl ether,4437-22-3,VERIFIED_MATCH,Difurfuryl ether,4437-22-3,https://pubchem.ncbi.nlm.nih.gov/compound/263034,1881.8571,FALSE,,,,
3438,MySkinRecipes,Osyrol (Sandalwood Ether) from MySkinRecipes,osyrol,41890-92-0,FIXED_FROM_AUDIT,,41890-92-0,https://pubchem.ncbi.nlm.nih.gov/compound/162053,14.5371,FALSE,,,,
2637,MySkinRecipes,Leafy Oxime (Stemone) from MySkinRecipes,leafy oxime,22457-23-4,FIXED_FROM_AUDIT,3-Methyl-5-heptanone oxime,22457-23-4,https://pubchem.ncbi.nlm.nih.gov/compound/90787,2.3706,FALSE,,,,
2587,MySkinRecipes,Ethyl Acetate from MySkinRecipes,ethyl acetate,141-78-6,VERIFIED_MATCH,Ethyl Acetate,141-78-6,https://pubchem.ncbi.nlm.nih.gov/compound/8857,1.0994,FALSE,,,,
2463,MySkinRecipes,Mandarine Undecenal (Aldehyde Supra) from MySkinRecipes,mandarine undecenal,143-14-6,DATA_GAP_MANUAL_CHECK,9-Undecenal,143-14-6,https://pubchem.ncbi.nlm.nih.gov/compound/6431148,20.7786,FALSE,,,,
2588,MySkinRecipes,Phenethyl Isovalerate (FEMA 2871) from MySkinRecipes,phenethyl isovalerate,140-26-1,DATA_GAP_MANUAL_CHECK,Phenylethyl isovalerate,140-26-1,https://pubchem.ncbi.nlm.nih.gov/compound/8792,1.4214,FALSE,,,,
2464,MySkinRecipes,Heptanal Aldehyde C-7 from MySkinRecipes,heptanal aldehyde c-7,111-71-7,DATA_GAP_MANUAL_CHECK,Heptanal,111-71-7,https://pubchem.ncbi.nlm.nih.gov/compound/8130,2.4389,FALSE,,,,
32443,MySkinRecipes,4-Acetoxy-25-Dimethyl-32h Furanone (FEMA 3797) from MySkinRecipes,4-acetoxy-25-dimethyl-32h furanone,4166-20-5,DATA_GAP_MANUAL_CHECK,,4166-20-5,,3.6929,FALSE,,,,
7925,MySkinRecipes,"2,6-Dimethoxyphenol (FEMA 3137) from MySkinRecipes","2,6-dimethoxyphenol",91-10-1,DATA_GAP_MANUAL_CHECK,"2,6-Dimethoxyphenol",91-10-1,https://pubchem.ncbi.nlm.nih.gov/compound/7041,15.0929,FALSE,,,,
2639,MySkinRecipes,Manzanate from MySkinRecipes,manzanate,,VERIFIED_MATCH,Ethyl 2-methylpentanoate,,https://pubchem.ncbi.nlm.nih.gov/compound/62902,2.5500,FALSE,,,,
2589,MySkinRecipes,Methyl Hexanoate (FEMA 2708) from MySkinRecipes,methyl hexanoate,106-70-7,DATA_GAP_MANUAL_CHECK,Methyl hexanoate,106-70-7,https://pubchem.ncbi.nlm.nih.gov/compound/7824,1.2674,FALSE,,,,
2465,MySkinRecipes,Alcohol C-12-Lauryl Alcohol from MySkinRecipes,alcohol c-12-lauryl alcohol,112-53-8,DATA_GAP_MANUAL_CHECK,1-Dodecanol,112-53-8,https://pubchem.ncbi.nlm.nih.gov/compound/8193,1.1849,FALSE,,,,
32444,MySkinRecipes,Ethyl 2-Furoate from MySkinRecipes,ethyl 2-furoate,614-99-3,DATA_GAP_MANUAL_CHECK,Ethyl 2-mercaptopropionate,614-99-3,https://pubchem.ncbi.nlm.nih.gov/compound/519709,4.5480,FALSE,,,,
7974,MySkinRecipes,Furfuryl Thioacetate from MySkinRecipes,furfuryl thioacetate,13678-68-7,DATA_GAP_MANUAL_CHECK,Furfuryl thioacetate,13678-68-7,https://pubchem.ncbi.nlm.nih.gov/compound/61660,6.5571,FALSE,,,,
2640,MySkinRecipes,Cis-3-Hexenyl Butyrate from MySkinRecipes,cis-3-hexenyl butyrate,,VERIFIED,,,,2.9091,FALSE,,,,
2590,MySkinRecipes,Ethyl Heptanoate (FEMA 2437) from MySkinRecipes,ethyl heptanoate,106-30-9,DATA_GAP_MANUAL_CHECK,Ethyl Heptanoate,106-30-9,https://pubchem.ncbi.nlm.nih.gov/compound/7797,1.4129,FALSE,,,,
2466,MySkinRecipes,Propionic Acid (FEMA 2924) from MySkinRecipes,propionic acid,79-09-4,DATA_GAP_MANUAL_CHECK,Propionic Acid,79-09-4,https://pubchem.ncbi.nlm.nih.gov/compound/1032,1.2703,FALSE,,,,
32445,MySkinRecipes,25-Dimethyl-3-Furanthiol (FEMA 3451) from MySkinRecipes,25-dimethyl-3-furanthiol,55764-23-3,DATA_GAP_MANUAL_CHECK,"2,5-Dimethyl-3-furanthiol",55764-23-3,https://pubchem.ncbi.nlm.nih.gov/compound/41569,117.6929,FALSE,,,,
8057,MySkinRecipes,Teaalcohol / Teaketone from MySkinRecipes,teaalcohol,14203-59-9,DATA_GAP_MANUAL_CHECK,"4-Hydroxy-3,5,5-Trimethylcyclohex-2-Enone",14203-59-9,https://pubchem.ncbi.nlm.nih.gov/compound/566734,9.3929,FALSE,,,,
3565,MySkinRecipes,Amber Decatriene (Trimofix O) from MySkinRecipes,amber decatriene,144020-22-4,VERIFIED,"Methyl 2,6,10-trimethylcyclododeca-2,5,9-trien-1-yl ketone",144020-22-4,https://pubchem.ncbi.nlm.nih.gov/compound/119832,3.6274,FALSE,,,,
2641,MySkinRecipes,Para Dimethyl Hydroquinone from MySkinRecipes,para dimethyl hydroquinone,,DATA_GAP_MANUAL_CHECK,,,,1.5497,FALSE,,,,
2591,MySkinRecipes,Geranyl Butyrate (FEMA 2512) from MySkinRecipes,geranyl butyrate,106-29-6,VERIFIED_MATCH,Geranyl butyrate,106-29-6,https://pubchem.ncbi.nlm.nih.gov/compound/5355856,1.9857,FALSE,,,,
2467,MySkinRecipes,Valeric Acid (FEMA 3101) from MySkinRecipes,valeric acid,109-52-4,DATA_GAP_MANUAL_CHECK,Pentanoic Acid,109-52-4,https://pubchem.ncbi.nlm.nih.gov/compound/7991,1.2506,FALSE,,,,
33644,MySkinRecipes,(E)-5-Tangerine Acetate from MySkinRecipes,(e)-5-tangerine acetate,3239-35-8,DATA_GAP_MANUAL_CHECK,"(E)-6,10-Dimethylundeca-5,9-dien-2-yl acetate",3239-35-8,https://pubchem.ncbi.nlm.nih.gov/compound/5752319,12.6134,FALSE,,,,
32453,MySkinRecipes,Tetrahydrothiophen-3-one (FEMA 3266) from MySkinRecipes,tetrahydrothiophen-3-one,1003-04-9,VERIFIED,Tetrahydrothiophene,1003-04-9,https://pubchem.ncbi.nlm.nih.gov/compound/1127,3.6929,FALSE,,,,
8013,MySkinRecipes,"Woody epoxide, Cedroxyde from MySkinRecipes","woody epoxide, cedroxyde",71735-79-0,DATA_GAP_MANUAL_CHECK,"13-Oxabicyclo(10.1.0)trideca-4,8-diene, trimethyl-",71735-79-0,https://pubchem.ncbi.nlm.nih.gov/compound/6441804,12.2429,FALSE,,,,
3776,MySkinRecipes,Ethyl Pyruvate (FEMA 2457) from MySkinRecipes,ethyl pyruvate,617-35-6,DATA_GAP_MANUAL_CHECK,Ethyl pyruvate,617-35-6,https://pubchem.ncbi.nlm.nih.gov/compound/12041,285.1429,FALSE,,,,
2642,MySkinRecipes,Citronellyl Propionate (FEMA 2316) from MySkinRecipes,citronellyl propionate,,VERIFIED,Citronellyl propionate,,https://pubchem.ncbi.nlm.nih.gov/compound/8834,2.2423,FALSE,,,,
2592,MySkinRecipes,Isoamyl Butyrate (FEMA 2060) from MySkinRecipes,isoamyl butyrate,106-27-4,VERIFIED_MATCH,Isoamyl butyrate,106-27-4,https://pubchem.ncbi.nlm.nih.gov/compound/7795,1.1280,FALSE,,,,
32526,MySkinRecipes,Cocoa Aldehyde Cocoa Hexenal (FEMA 3199) from MySkinRecipes,cocoa aldehyde cocoa hexenal,21834-92-4,DATA_GAP_MANUAL_CHECK,5-Methyl-2-phenyl-2-hexenal,21834-92-4,https://pubchem.ncbi.nlm.nih.gov/compound/5370602,4.2629,FALSE,,,,
32454,MySkinRecipes,2-Mercaptothiophene (FEMA 3062) from MySkinRecipes,2-mercaptothiophene,7774-74-5,DATA_GAP_MANUAL_CHECK,2-Thiophenethiol,7774-74-5,https://pubchem.ncbi.nlm.nih.gov/compound/522674,17.9429,FALSE,,,,
3671,MySkinRecipes,Woody Furan Trisamber from MySkinRecipes,woody furan trisamber,338735-71-0,DATA_GAP_MANUAL_CHECK,"2,6,6,7,8,8-Hexamethyldecahydro-2H-indeno[4,5-b]furan",338735-71-0,https://pubchem.ncbi.nlm.nih.gov/compound/57357974,9.4143,FALSE,,,,
3535,MySkinRecipes,butyraldehyde from MySkinRecipes,butyraldehyde,,VERIFIED,Butanal,,https://pubchem.ncbi.nlm.nih.gov/compound/261,4.5514,FALSE,,,,
2643,MySkinRecipes,Isocyclocitral from MySkinRecipes,isocyclocitral,,VERIFIED_MATCH,Isocyclocitral,,https://pubchem.ncbi.nlm.nih.gov/compound/16204527,1.9549,FALSE,,,,
2593,MySkinRecipes,Geranyl Propionate from MySkinRecipes,geranyl propionate,105-90-8,DATA_GAP_MANUAL_CHECK,Geranyl propionate,105-90-8,https://pubchem.ncbi.nlm.nih.gov/compound/5355853,1.8063,FALSE,,,,
33756,MySkinRecipes,"(E,E)-2,4-Heptadienal (FEMA 3164) from MySkinRecipes",,4313-03-5,DATA_GAP_MANUAL_CHECK,"2,4-Heptadienal",4313-03-5,https://pubchem.ncbi.nlm.nih.gov/compound/5283321,20.6646,FALSE,,,,
32804,MySkinRecipes,Acetyl Butyryl-23-Hexanedione (FEMA 2558) from MySkinRecipes,acetyl butyryl-23-hexanedione,3848-24-6,DATA_GAP_MANUAL_CHECK,"2,3-Hexanedione",3848-24-6,https://pubchem.ncbi.nlm.nih.gov/compound/19707,3.6643,FALSE,,,,
32456,MySkinRecipes,3-Methyl-2-Cyclopenten-1-one (FEMA 3435) from MySkinRecipes,3-methyl-2-cyclopenten-1-one,2758-18-1,DATA_GAP_MANUAL_CHECK,3-Methyl-2-cyclopenten-1-one,2758-18-1,https://pubchem.ncbi.nlm.nih.gov/compound/17691,17.9429,FALSE,,,,
3703,MySkinRecipes,Rhubarb Oxirane (Rhubofix) from MySkinRecipes,rhubarb oxirane,41816-03-9,DATA_GAP_MANUAL_CHECK,Rhubofix,41816-03-9,https://pubchem.ncbi.nlm.nih.gov/compound/94522,13.6823,FALSE,,,,
2644,MySkinRecipes,Hyacinth Body Acetal from MySkinRecipes,hyacinth body acetal,,VERIFIED,,,,1.5269,FALSE,,,,
2594,MySkinRecipes,Citronellyl Formate (FEMA 2314) from MySkinRecipes,citronellyl formate,105-85-1,VERIFIED_MATCH,Citronellyl formate,105-85-1,https://pubchem.ncbi.nlm.nih.gov/compound/7778,2.2680,FALSE,,,,
